Time,Acc_1,Acc_2,Acc_3,Gyro_1,Gyro_2,Gyro_3,Acc_global_1,Acc_global_2,Acc_global_3,Pitch,Roll,Yaw,Movement,Swing,SwingFind,StrideLength,Label1,Label2
47.395,-1.120302,9.164502,-1.960038,20,6.7,-29.4,0.697749125011946,-0.497097074123937,9.39951930143762,104.004083434618,11.6631821563993,-13.8263904963637,1,1,1,0.15440795617677,0,0
47.4,-1.008468,9.05463,-1.960038,20.7,7,-29.4,0.804640549469861,-0.513744692126406,9.27004320825054,104.117418126581,11.7839542817283,-13.7561803976637,1,1,1,0.156311853040019,0,0
47.405,-0.933912,9.05463,-1.997316,21.4,8.1,-30.3,0.901147006705906,-0.51852633595757,9.26103945438758,104.236067178944,11.9062039700967,-13.6790445003111,1,1,1,0.158224412283492,0,0
47.41,-0.7475221,9.05463,-1.997316,21.8,9.3,-31,1.09336454077258,-0.583809105051308,9.21944173150333,104.358105170083,12.0273773469002,-13.5948152510698,1,1,1,0.160145374636485,0,0
47.415,-0.447336,9.091908,-1.960038,22.1,10,-31.6,1.38818914508291,-0.719997903006681,9.17928011643307,104.48179473025,12.1457390815041,-13.5062281164218,1,1,1,0.162074251112909,0,0
47.42,-0.37278,9.164502,-1.81485,22.2,10.6,-31.4,1.44346327885698,-0.914360247492094,9.19244806671768,104.604162474764,12.2608273709823,-13.4151497756967,1,1,1,0.164010363602116,0,0
47.425,-0.484614,9.20178,-1.779534,22.6,11.3,-31.2,1.34719768208149,-0.954475479908691,9.2384188104999,104.728550476999,12.3752021794823,-13.3207312974671,1,1,1,0.165953229761214,0,0
47.43,-0.59841,9.237097,-1.779534,23.3,11.4,-30.4,1.25816125031315,-0.961665558104947,9.29198721454291,104.856177667556,12.4867250177556,-13.2266188640049,1,1,1,0.167902764977652,0,0
47.435,-0.7102441,9.346969,-1.70694,24.2,10.5,-29.9,1.1619635715227,-1.0598935122345,9.39736062590573,104.985796570674,12.5980403046526,-13.13765242974,1,1,1,0.169859025180706,0,0
47.44,-0.896634,9.492156,-1.561752,25.4,8.2,-29.6,0.981067767493175,-1.22094212840855,9.53366947835173,105.116351313905,12.7129490560012,-13.0607431980804,1,1,1,0.171821971376771,0,0
47.445,-1.083024,9.639306,-1.379286,26.1,6,-29.1,0.79114792324304,-1.4180956444826,9.6620225999866,105.244900289409,12.8303574198945,-12.9957793476064,1,1,1,0.173791482792207,0,0
47.45,-1.271376,9.784494,-1.234098,26.8,4.3,-29.4,0.610669605823857,-1.58078742354232,9.79815857174752,105.372804996092,12.9534519646423,-12.9390920230459,1,1,1,0.175767414651107,0,0
47.455,-1.681434,9.859051,-1.234098,28.1,2.7,-30.1,0.250604507651576,-1.54118460161442,9.95555383668073,105.505529448016,13.0869753115333,-12.8891302545069,1,1,1,0.17774984025599,0,0
