Time,Acc_1,Acc_2,Acc_3,Gyro_1,Gyro_2,Gyro_3,Acc_global_1,Acc_global_2,Acc_global_3,Pitch,Roll,Yaw,Movement,Swing,SwingFind,StrideLength,Label1,Label2
52.26,-1.34397,5.33664,8.169768,3.7,0.1,0.9,0.0767217270525134,-0.0218283147981415,9.85011311232491,32.9692669327489,8.26845468074245,-39.0186314858938,0,0,1,2.01480054408115e-08,0,0
52.265,-1.232136,5.446512,8.207047,5.1,-0.3,1,0.214255937867628,-0.0468028727123584,9.92422170414604,32.9967241147291,8.26158815918561,-39.015007641656,0,0,1,1.10391498922426e-07,0,0
52.27,-1.194858,5.411196,8.207047,4.9,-0.6,0.4,0.21844119947531,-0.0939382273178575,9.89988925708814,33.0221931556814,8.25460328657092,-39.0148260711608,0,0,1,1.06063683456382e-07,0,0
52.275,-1.269414,5.48379,8.169768,5,0,0.8,0.209568644309258,0.0116514620651529,9.91889202824963,33.0497791275311,8.25013065285648,-39.0111363062954,0,0,1,8.87154268744166e-08,0,0
52.28,-1.269414,5.558346,8.242362,5.1,-0.4,0.3,0.231593762242225,0.0170626550060518,10.0194424342501,33.0776479592842,8.24516717830029,-39.0106322550428,0,0,1,9.12653906022295e-08,3,0
52.285,-1.232136,5.446512,8.169768,5,-0.4,0.2,0.209113855341705,-0.0401729620098505,9.8935544063342,33.1041104492076,8.2401708584721,-39.0106740900325,0,0,1,5.20291793395804e-08,3,0
52.29,-1.455804,5.668218,8.134453,5.3,-0.4,0.4,0.172648889074683,0.246297731079932,10.0163324615308,33.1351193641171,8.2377077262662,-39.0094516791903,0,0,1,1.95620985171589e-07,3,0
52.295,-1.15758,5.114934,8.134453,5.1,-0.2,1.3,0.0731723778016647,-0.274444090416296,9.67425413839886,33.1587410259401,8.22980095449497,-39.0048756677976,0,0,1,2.12331156314057e-07,3,0
52.3,-1.232136,5.815368,8.207047,6.4,0.4,1.3,0.404294527046626,0.152153729191718,10.1245088639505,33.1974267977802,8.22458759422852,-38.9974513809275,0,0,1,2.0100436856311e-07,3,0
52.305,-1.381248,5.33664,8.134453,5.1,-0.2,0.7,0.0234386270610575,-0.00944103425594234,9.8263044749258,33.2233885340261,8.22145422329175,-38.9950292041066,0,0,1,1.19943389054641e-07,3,0
52.31,-1.381248,5.411196,8.061858,4.3,-0.6,0.3,0.0825566163603497,0.0690786193903477,9.8066740105666,33.2465131922778,8.2177968994842,-38.9951825035068,0,0,1,9.06833459689465e-08,3,0
52.315,-1.306692,5.446512,8.134453,5.3,-1.1,0.4,0.138383855943506,0.00457139080874525,9.87532741578817,33.2742512673938,8.21046398016768,-38.9963358997435,0,0,1,2.85888042095953e-08,3,0
52.32,-1.306692,5.446512,8.242362,5.8,-1.4,0.9,0.106585960312798,-0.0523828565866791,9.96465572699088,33.303652455942,8.20034791291917,-38.9963582399316,0,0,1,6.55113189055987e-08,3,0
52.325,-1.306692,5.446512,8.097175,5.8,-2.1,1.2,0.138224626404208,0.0178908412896415,9.84463070917779,33.3341428997471,8.18676939330153,-38.996892006427,0,0,1,1.5268362233851e-08,3,0
52.33,-1.306692,5.446512,8.134453,6.2,-1.8,1.3,0.12362601472263,-0.00373576449610802,9.87552354109717,33.3663954191833,8.17413869941507,-38.9962368748307,0,0,1,2.08460374500927e-08,3,0
52.335,-1.34397,5.48379,8.134453,6.3,-1.6,1.7,0.111548368429913,0.0387337514129156,9.90119136226602,33.3998628285621,8.16180948828537,-38.9932889945036,0,0,1,2.44788576281828e-08,3,0
52.34,-1.34397,5.48379,8.134453,6.5,-1.4,1.6,0.106344745489672,0.0353744905404136,9.90126119111777,33.4342549886018,8.15061876851354,-38.9902267310082,0,0,1,3.36437652624093e-08,3,0
52.345,-1.306692,5.48379,8.242362,7.1,-2,1.8,0.101578461853822,-0.0453116782722414,9.9851668365585,33.4704889887382,8.1356519759888,-38.9881462313261,0,0,1,5.50407292088023e-08,3,0
52.35,-1.306692,5.48379,8.242362,8.3,-1.8,2.1,0.0949237392272902,-0.049345135601405,9.98521319889223,33.5129062429091,8.12052617414934,-38.984264324088,0,0,1,3.78705525886818e-08,3,0
52.355,-1.232136,5.558346,8.169768,8.6,-1.8,2.5,0.207179936122657,-0.0188069565372606,9.95566177230274,33.5587244224144,8.10309848043479,-38.978474030076,0,0,1,6.60240205558271e-08,3,0
52.36,-1.194858,5.521068,8.207047,8.7,-1.7,2.9,0.1970524612508,-0.0871589950137017,9.96087704964278,33.6042644964054,8.08436496847217,-38.9708818903986,0,0,1,7.20250215962572e-08,3,0
52.365,-1.232136,5.48379,8.207047,9.3,-0.9,2.6,0.139523654860556,-0.0911566450250523,9.94575064852357,33.6522449226548,8.07051908629775,-38.9624242211883,0,0,1,4.94438602475682e-08,3,0
52.37,-1.194858,5.558346,8.169768,9.8,-1.3,3.3,0.213296644940109,-0.0559260623632323,9.95084829984422,33.7042787405629,8.05244691394462,-38.9519725598315,0,0,1,5.70900344648991e-08,3,0
52.375,-1.194858,5.521068,8.314957,10.1,-1,4,0.145844913531965,-0.156448894846346,10.0500069859247,33.7562405889848,8.03371496392093,-38.9380475284892,0,0,1,8.48132206454871e-08,3,0
52.38,-1.15758,5.446512,8.207047,9.8,0.3,3.9,0.151794838658692,-0.174982457401823,9.91496063276659,33.8069609265033,8.02033405382183,-38.9209325473691,0,0,1,8.5937866329683e-08,3,0
52.385,-1.11834,5.521068,8.314957,10.2,0.9,4.5,0.189885491926929,-0.215060827899189,10.0393763983791,33.8601490412722,8.00690833207478,-38.899639142897,0,0,1,1.00405137721337e-07,3,0
52.39,-1.081062,5.593662,8.134453,10.7,1.8,4.8,0.299993087180842,-0.110047043272356,9.92597446214767,33.9188737036442,7.99598083695145,-38.8742136100777,0,0,1,9.46897486612128e-08,3,0
52.395,-1.15758,5.593662,8.242362,11.2,2.7,5.2,0.205376234128732,-0.124495366543296,10.025362780062,33.97948948451,7.98875215997511,-38.844747517821,0,0,1,1.98042620526714e-08,3,0
52.4,-1.006506,5.373918,8.242362,10.9,3.4,5.3,0.187512805624854,-0.356206834062133,9.88263810816212,34.035716631769,7.98187341715487,-38.8133371038341,0,0,1,1.62950442468979e-07,3,0
52.405,-1.15758,5.411196,8.207047,12.2,5.3,6.7,0.0948937975389647,-0.230781623072144,9.89516998725468,34.1006666409385,7.98142454883806,-38.7706060685227,0,0,1,8.43739113323135e-08,3,0
52.41,-1.455804,5.446512,8.169768,13.7,5.7,6.9,-0.112290593275329,-0.0162624265988058,9.92552738057369,34.174025756415,7.98693668310025,-38.7258139216528,0,0,1,2.22945518312311e-07,3,0
52.415,-2.08953,4.967784,7.989264,15.6,5.6,7.1,-0.837617020809665,0.170575054934006,9.59909655281872,34.25161363379,8.00313464174538,-38.6812092059877,0,0,1,7.04870988463187e-07,3,0
52.42,-1.455804,5.18949,8.02458,20.1,4.5,7.3,-0.239511699010505,-0.120947595914574,9.66292200879194,34.3539382220098,8.00304946937967,-38.6385405113208,0,0,1,1.86311621299643e-07,3,0
